difFUBAR_Codon Sites,difFUBAR_P(ω1 > ω2),difFUBAR_P(ω2 > ω1),difFUBAR_P(ω1 > 1),difFUBAR_P(ω2 > 1),difFUBAR_mean(α),difFUBAR_mean(ω1),difFUBAR_mean(ω2),difFUBAR_P(ω1 ≠ ω2),difFUBAR_id,difFUBAR_actual_difference,difFUBAR_actual_effect_difference,difFUBAR_actual_directional_effect_difference,difFUBAR_Concatenated_ID,contrastFEL_P-value (overall),contrastFEL_Permutation p-value,contrastFEL_Q-value (overall),contrastFEL_Total branch length,contrastFEL_alpha,contrastFEL_beta (TEST),contrastFEL_beta (background),contrastFEL_subs (TEST),contrastFEL_Codon_site,contrastFEL_id,contrastFEL_actual_difference,contrastFEL_actual_effect_difference,contrastFEL_actual_directional_effect_difference,contrastFEL_1-Pvalue
604,0.9955,0.0,0.01,0.0,0.995697239096418,0.4366372462806615,0.03769987783913303,0.9955,sim.296.rep.3,true,0.06999999999999999,0.06999999999999999,sim.296.rep.3_codon.site.604,1,-1,1,20.14446126398175,4.899798844016373,5.843597451850105,0.1796672262454437,8,604,sim.296.rep.3,true,0.06999999999999999,0.06999999999999999,0
131,0.988,0.0,0.0025,0.0,0.9803855959343832,0.28163452936821803,0.021782975607432968,0.988,sim.296.rep.4,true,0.34,0.34,sim.296.rep.4_codon.site.131,1,-1,1,14.87776493990158,3.44387933708442,0,0.1260563948564625,13,131,sim.296.rep.4,true,0.34,0.34,0
432,0.0015,0.9515,0.9115,1.0,1.2099052320829733,3.0516939318094685,7.101404309151295,0.9515,sim.296.rep.4,false,0.0,0.0,sim.296.rep.4_codon.site.432,1,-1,1,613.0053161349493,1.610093061952437,9999.99999999834,5.492311653073755,55,432,sim.296.rep.4,false,0.0,0.0,0
287,0.957,0.0015,0.0005,0.0,1.5104183641191231,0.22372206468923755,0.05077963872812155,0.957,sim.296.rep.5,true,0.22,0.22,sim.296.rep.5_codon.site.287,1,-1,1,153.2184990647543,2.9835113870644,3088.710493001552,0.1074844096786563,10,287,sim.296.rep.5,true,0.22,0.22,0
392,0.937,0.0045,0.9875,0.667,2.747983312782591,4.416201628406707,1.6984241507335973,0.937,sim.296.rep.5,false,0.0,0.0,sim.296.rep.5_codon.site.392,1,-1,1,536.1932256169908,4.647947923063076,9999.99999999834,5.77458182030777,53,392,sim.296.rep.5,false,0.0,0.0,0
424,0.0025,0.9605,0.1685,0.975,2.197250088220163,0.8548597776996321,2.747056310113798,0.9605,sim.296.rep.5,false,0.0,0.0,sim.296.rep.5_codon.site.424,1,-1,1,499.6529831818053,2.257071118330344,9999.99999999834,3.301133231351,59,424,sim.296.rep.5,false,0.0,0.0,0
201,0.008,0.9185,0.344,0.955,8.15162045348372,1.2465001841967467,3.5275258957533677,0.9185,sim.314.rep.4,false,0.0,0.0,sim.314.rep.4_codon.site.201,1,-1,1,772.2866525607241,8.83357272347475,11.65741932407871,9999.99999999834,109,201,sim.314.rep.4,false,0.0,0.0,0
308,0.0,1.0,0.0005,0.8295,10.524375160940282,0.4365714635364335,1.9369875201321012,1.0,sim.314.rep.4,true,0.8,-0.8,sim.314.rep.4_codon.site.308,1,-1,1,761.569307168646,12.91821567176595,9.406688815369233,9999.999999987234,107,308,sim.314.rep.4,true,0.8,-0.8,0
428,0.971,0.0035,0.9995,0.3135,9.54466863239811,7.110028512683174,1.2357756096207748,0.971,sim.314.rep.4,false,0.0,0.0,sim.314.rep.4_codon.site.428,1,-1,1,829.1462188319551,9.19509033026032,15.77848695292058,9999.999999987234,107,428,sim.314.rep.4,false,0.0,0.0,0
9,0.0,0.9905,0.033,0.977,10.05899250258009,0.6717526183530409,3.2642460745705706,0.9905,sim.314.rep.5,true,1.4200000000000002,-1.4200000000000002,sim.314.rep.5_codon.site.9,1,-1,1,1106.142454845807,10.27118049566879,9.847824389080584,9999.99999999834,108,9,sim.314.rep.5,true,1.4200000000000002,-1.4200000000000002,0
384,0.0,0.993,0.0,0.021,2.9458972574091282,0.09669401684491803,0.745418805322825,0.993,sim.321.rep.5,true,1.33,-1.33,sim.321.rep.5_codon.site.384,1,-1,1,5543.868742224626,3.181011091414792,9999.99999999834,0.7713320084073065,48,384,sim.321.rep.5,true,1.33,-1.33,0
134,0.0025,0.947,0.005,0.6565,10.85892633371896,0.537003512516973,1.971829388329838,0.947,sim.328.rep.4,false,0.0,0.0,sim.328.rep.4_codon.site.134,1,-1,1,303.8555218426617,20.95439169814685,6.234263935575933,4.684211800088829,56,134,sim.328.rep.4,false,0.0,0.0,0
268,0.9075,0.002,1.0,1.0,1.3612663242859575,8.148661047702854,4.096546047549069,0.9075,sim.338.rep.3,false,0.0,0.0,sim.338.rep.3_codon.site.268,1,-1,1,1288.660490415403,1.950911891526616,9999.99999999834,5.657673191060586,71,268,sim.338.rep.3,false,0.0,0.0,0
415,0.9475,0.004,1.0,0.9515,3.4405445688296297,7.2535254246267,2.6663315656290987,0.9475,sim.338.rep.3,false,0.0,0.0,sim.338.rep.3_codon.site.415,1,-1,1,1437.813406573342,10.02341340063119,9999.99999999834,10.14448247816602,71,415,sim.338.rep.3,false,0.0,0.0,0
57,0.984,0.0015,0.0205,0.0,0.5273182634905103,0.5688891702375358,0.0849504678119797,0.984,sim.338.rep.5,false,0.0,0.0,sim.338.rep.5_codon.site.57,1,-1,1,14.81478745749164,1.048938086875998,1.532608458649558,0.1655907549135034,11,57,sim.338.rep.5,false,0.0,0.0,0
220,1.0,0.0,0.6025,0.0,1.6367059607223229,1.4517753995870628,0.11222642815822052,1.0,sim.338.rep.5,true,1.54,1.54,sim.338.rep.5_codon.site.220,1,-1,1,1532.454180076424,5.637385120686441,571.5565653958307,0.8802978239094145,21,220,sim.338.rep.5,true,1.54,1.54,0
226,0.9975,0.0,0.0895,0.0,0.9687085302404944,0.9419401252776082,0.20328504634774325,0.9975,sim.338.rep.5,true,0.99,0.99,sim.338.rep.5_codon.site.226,1,-1,1,895.6351099234815,2.276979380690046,337.5541371777479,0.4346961166118413,25,226,sim.338.rep.5,true,0.99,0.99,0
408,1.0,0.0,0.0,0.0,1.3242568904760592,0.3451572171584824,0.019531082959815704,1.0,sim.338.rep.5,true,0.43,0.43,sim.338.rep.5_codon.site.408,1,-1,1,12346.81467221649,1653.982553453031,1.712973599995387,0.2061081507941423,18,408,sim.338.rep.5,true,0.43,0.43,0
408,0.0,1.0,0.001,0.995,1.3745976954653516,0.12143343111247491,3.657518635187754,1.0,sim.339.rep.1,true,2.6,-2.6,sim.339.rep.1_codon.site.408,1,-1,1,758.8655652702515,1.928823005996161,9999.99999999834,2.062907671422504,49,408,sim.339.rep.1,true,2.6,-2.6,0
468,0.989,0.0,0.042,0.0,0.44187816569066085,0.6181046434354663,0.07206428084878527,0.989,sim.339.rep.1,true,0.63,0.63,sim.339.rep.1_codon.site.468,1,-1,1,7.556556902342814,0.7756206488174173,6.678538978057971,0.1281924102330967,9,468,sim.339.rep.1,true,0.63,0.63,0
623,0.0,0.998,0.0005,0.53,2.148835834324453,0.21972840687585699,1.3592721194124036,0.998,sim.339.rep.1,true,1.27,-1.27,sim.339.rep.1_codon.site.623,1,-1,1,742.0663972161906,2.497186102131042,9999.99999999834,0.8911267159940309,46,623,sim.339.rep.1,true,1.27,-1.27,0
741,0.0,1.0,0.0,0.998,1.8807115655191187,0.046923230069411126,7.444525144824437,1.0,sim.339.rep.1,true,4.5600000000000005,-4.5600000000000005,sim.339.rep.1_codon.site.741,1,-1,1,849.2709288431302,1.335512026018972,9999.99999999834,7.480639861235674,50,741,sim.339.rep.1,true,4.5600000000000005,-4.5600000000000005,0
26,0.981,0.0,0.2245,0.0,0.3856403831848801,1.0005254819898914,0.16284306513068666,0.981,sim.339.rep.2,false,0.0,0.0,sim.339.rep.2_codon.site.26,1,-1,1,1132.65056777001,0.2930364736127823,9999.99999999834,0.1742578802472987,20,26,sim.339.rep.2,false,0.0,0.0,0
43,0.916,0.0235,0.95,0.413,3.2814186866823802,4.0183294171868615,1.450294685773058,0.916,sim.339.rep.2,false,0.0,0.0,sim.339.rep.2_codon.site.43,1,-1,1,1222.611626858077,2.394090124436171,9999.99999999834,4.546901428189801,47,43,sim.339.rep.2,false,0.0,0.0,0
149,0.0,1.0,0.0,0.1785,2.701597518037654,0.039521296507289215,1.070913803681257,1.0,sim.339.rep.2,true,1.67,-1.67,sim.339.rep.2_codon.site.149,1,-1,1,1153.586173493997,3.531941044856122,9999.99999999834,0.2335934382098172,61,149,sim.339.rep.2,true,1.67,-1.67,0
468,0.9475,0.001,0.046,0.0,0.49199222178418706,0.6283223667570362,0.13277318133631566,0.9475,sim.339.rep.2,true,0.63,0.63,sim.339.rep.2_codon.site.468,1,-1,1,729.2950323266865,0.5402137011898824,6419.581329507631,0.1129206998021183,14,468,sim.339.rep.2,true,0.63,0.63,0
741,0.0,0.9995,0.003,0.9995,1.7845295933662981,0.19878236133040084,7.70597098073571,0.9995,sim.339.rep.2,true,4.5600000000000005,-4.5600000000000005,sim.339.rep.2_codon.site.741,1,-1,1,1236.513757433691,0.8515590717821692,9999.99999999834,5.873286452315417,50,741,sim.339.rep.2,true,4.5600000000000005,-4.5600000000000005,0
331,0.963,0.002,0.042,0.0,0.5330869288669335,0.5957764181726631,0.14955616313922437,0.963,sim.339.rep.3,true,1.0,1.0,sim.339.rep.3_codon.site.331,1,-1,1,136.1145260170709,1.055090380945235,1086.059730638121,0.1403615475347086,10,331,sim.339.rep.3,true,1.0,1.0,0
408,0.0,1.0,0.0015,0.994,1.6677496417175166,0.24114573317756904,3.66690023180584,1.0,sim.339.rep.3,true,2.6,-2.6,sim.339.rep.3_codon.site.408,1,-1,1,1211.363331292294,1.693098035423684,9999.99999999834,1.625733224416673,45,408,sim.339.rep.3,true,2.6,-2.6,0
616,0.927,0.0055,0.0005,0.0,0.6424644544054214,0.28285711783669854,0.06800216879525948,0.927,sim.339.rep.3,false,0.0,0.0,sim.339.rep.3_codon.site.616,1,-1,1,790.0186411366947,0.6688924180522122,6684.25969977613,0.1038942415477596,14,616,sim.339.rep.3,false,0.0,0.0,0
681,0.991,0.0,0.0005,0.0,0.838001519399112,0.2884196817925341,0.022533664678555197,0.991,sim.339.rep.3,true,0.48,0.48,sim.339.rep.3_codon.site.681,1,-1,1,17.1445376050585,2.547727747673674,0,0.1163172968160868,16,681,sim.339.rep.3,true,0.48,0.48,0
737,0.9445,0.0005,0.072,0.0,0.7237037031048661,0.7401079505706855,0.22413908500252788,0.9445,sim.339.rep.3,true,1.3399999999999999,1.3399999999999999,sim.339.rep.3_codon.site.737,1,-1,1,1180.199352680577,0.6481131882017679,9999.999999987234,0.1778068050608785,19,737,sim.339.rep.3,true,1.3399999999999999,1.3399999999999999,0
741,0.0,1.0,0.0,0.9985,1.7544851984270204,0.04649321876618567,6.464731333846358,1.0,sim.339.rep.3,true,4.5600000000000005,-4.5600000000000005,sim.339.rep.3_codon.site.741,1,-1,1,1217.51262548611,3.649984554330987,9999.99999999834,1.30779317207851,52,741,sim.339.rep.3,true,4.5600000000000005,-4.5600000000000005,0
149,0.0,1.0,0.0,0.9485,1.4909260643272961,0.03723722197853923,2.7556793905124377,1.0,sim.339.rep.4,true,1.67,-1.67,sim.339.rep.4_codon.site.149,1,-1,1,1014.166644689021,3.603878396332818,9999.99999999834,0.5411070398010676,52,149,sim.339.rep.4,true,1.67,-1.67,0
306,0.9895,0.0,0.0,0.0,0.9483591027299784,0.24833286077115158,0.01772295357426419,0.9895,sim.339.rep.4,true,0.24,0.24,sim.339.rep.4_codon.site.306,1,-1,1,990.1190164581581,0.8800211013892653,9999.99999999834,0.1181323660005043,16,306,sim.339.rep.4,true,0.24,0.24,0
374,1.0,0.0,0.1575,0.0,0.7936832224738357,0.9204841920089863,0.06550768725524456,1.0,sim.339.rep.4,true,0.6,0.6,sim.339.rep.4_codon.site.374,1,-1,1,660.483812287172,1.716000241646801,6567.241419337347,0.2659237318411742,18,374,sim.339.rep.4,true,0.6,0.6,0
408,0.0,1.0,0.0,0.91,2.089846615282041,0.03892230747408493,2.3147539329822333,1.0,sim.339.rep.4,true,2.6,-2.6,sim.339.rep.4_codon.site.408,1,-1,1,1016.812479315892,3.358579593175273,9999.99999999834,0.7807314323128401,51,408,sim.339.rep.4,true,2.6,-2.6,0
526,0.9185,0.003,0.0,0.0,0.7231564830719692,0.16622556422456006,0.021608018527130183,0.9185,sim.339.rep.4,true,0.15,0.15,sim.339.rep.4_codon.site.526,1,-1,1,12.86406612666171,1.920288087661302,0,0.06216315378061296,8,526,sim.339.rep.4,true,0.15,0.15,0
554,0.0,1.0,0.0,0.9995,1.0076783266466116,0.04797104318278942,4.6326076908738125,1.0,sim.339.rep.4,true,3.53,-3.53,sim.339.rep.4_codon.site.554,1,-1,1,994.9246768860276,0.7357210978085453,9999.99999999834,0.4466378568608294,60,554,sim.339.rep.4,true,3.53,-3.53,0
623,0.0,1.0,0.0,0.757,2.387850560813651,0.09146443834835469,1.803734408289303,1.0,sim.339.rep.4,true,1.27,-1.27,sim.339.rep.4_codon.site.623,1,-1,1,1049.159239301015,3.707141974888292,9999.99999999834,2.52428081555682,43,623,sim.339.rep.4,true,1.27,-1.27,0
149,0.0,1.0,0.0,0.698,1.5164988375625925,0.033535220513593644,1.675265603214606,1.0,sim.339.rep.5,true,1.67,-1.67,sim.339.rep.5_codon.site.149,1,-1,1,813.7151806619911,1.184153935374113,9999.99999999834,0.272433588047431,49,149,sim.339.rep.5,true,1.67,-1.67,0
306,0.9215,0.004,0.0,0.0,0.9653556696300725,0.1306824366493141,0.019831411729698142,0.9215,sim.339.rep.5,true,0.24,0.24,sim.339.rep.5_codon.site.306,1,-1,1,694.3965794375996,1.055777354099845,8568.822336323661,0.05431950862302557,16,306,sim.339.rep.5,true,0.24,0.24,0
331,1.0,0.0,0.5765,0.0,0.4541750550831647,1.5371224690792662,0.06435629556041306,1.0,sim.339.rep.5,true,1.0,1.0,sim.339.rep.5_codon.site.331,1,-1,1,61.62069736790396,0.9793360822117975,639.0000000000819,0.2540938942107605,9,331,sim.339.rep.5,true,1.0,1.0,0
347,0.943,0.0035,0.9475,0.3495,2.3153240659946044,3.4481914275588177,1.2061675993550935,0.943,sim.339.rep.5,false,0.0,0.0,sim.339.rep.5_codon.site.347,1,-1,1,868.122797128604,3.817550328364328,9999.99999999834,2.479408773292518,43,347,sim.339.rep.5,false,0.0,0.0,0
374,0.9995,0.0,0.0195,0.0,1.067560391020762,0.6200867185071356,0.08280016735857515,0.9995,sim.339.rep.5,true,0.6,0.6,sim.339.rep.5_codon.site.374,1,-1,1,477.7583817776859,0.6048541147286384,5850.428571433893,0.2881058682567356,13,374,sim.339.rep.5,true,0.6,0.6,0
398,0.0055,0.9215,0.0605,0.5835,2.2629477807889984,0.6882409434345511,1.7206787901192218,0.9215,sim.339.rep.5,false,0.0,0.0,sim.339.rep.5_codon.site.398,1,-1,1,857.8761124690507,3.130725754793731,9999.99999999834,2.130774317457098,45,398,sim.339.rep.5,false,0.0,0.0,0
415,0.9325,0.0035,0.0,0.0,1.0101385310309505,0.13291465500159017,0.020097350838336338,0.9325,sim.339.rep.5,true,0.12,0.12,sim.339.rep.5_codon.site.415,1,-1,1,774.9089089848437,1.08899472129394,9570.192585315071,0.05569871065705386,17,415,sim.339.rep.5,true,0.12,0.12,0
668,0.907,0.006,0.001,0.0,0.8909565844959932,0.26856381138870766,0.06954668185981404,0.907,sim.339.rep.5,true,0.21,0.21,sim.339.rep.5_codon.site.668,1,-1,1,622.5788919313593,1.238125376150486,7643.291245087059,0.1277229453456364,14,668,sim.339.rep.5,true,0.21,0.21,0
734,0.96,0.003,0.942,0.282,2.4894800295483153,3.9738540279564507,1.1187394076083694,0.96,sim.339.rep.5,false,0.0,0.0,sim.339.rep.5_codon.site.734,1,-1,1,890.8170045653932,3.553810066980698,9999.99999999834,3.878183975803422,40,734,sim.339.rep.5,false,0.0,0.0,0
741,0.0,1.0,0.0,0.6645,6.428063172531124,0.019127898990043704,2.0261887132800442,1.0,sim.339.rep.5,true,4.5600000000000005,-4.5600000000000005,sim.339.rep.5_codon.site.741,1,-1,1,1294.654747186073,2.084523670049752,9999.99999999834,27.63722830786485,51,741,sim.339.rep.5,true,4.5600000000000005,-4.5600000000000005,0
100,0.0,1.0,0.0,0.9995,4.43696040606118,0.11818104127783698,5.726397809765462,1.0,sim.343.rep.1,true,2.57,-2.57,sim.343.rep.1_codon.site.100,1,-1,1,2836.124048101593,3.702673469867623,6.284839082478803,9999.999999987234,76,100,sim.343.rep.1,true,2.57,-2.57,0
153,0.0005,0.9915,0.0,0.003,0.49877223079984573,0.033038023267365574,0.37864357271123633,0.9915,sim.343.rep.1,false,0.0,0.0,sim.343.rep.1_codon.site.153,1,-1,1,10.44475404003975,1.108862755615664,0.09276665263037175,2.23901529232191,20,153,sim.343.rep.1,false,0.0,0.0,0
323,1.0,0.0,0.963,0.0,2.9845637354974084,2.524980215562297,0.2597634899037453,1.0,sim.343.rep.1,true,2.67,2.67,sim.343.rep.1_codon.site.323,1,-1,1,2751.496436237935,3.474755282111309,2.101397662646495,9999.99999999834,70,323,sim.343.rep.1,true,2.67,2.67,0
385,0.9575,0.0055,0.9835,0.465,4.129193385958476,4.690420605470374,1.4674952987529097,0.9575,sim.343.rep.1,true,3.13,3.13,sim.343.rep.1_codon.site.385,1,-1,1,2898.724401672025,6.1991475562606,8.53234195430233,9999.99999999834,75,385,sim.343.rep.1,true,3.13,3.13,0
31,0.9555,0.003,0.9995,0.9255,1.810921476717427,7.037169681546443,2.8651325860252337,0.9555,sim.343.rep.3,true,2.82,2.82,sim.343.rep.3_codon.site.31,1,-1,1,6517.235365207113,1.649314681732593,5.871875488531088,9999.99999999834,73,31,sim.343.rep.3,true,2.82,2.82,0
100,0.0,1.0,0.0,0.9995,2.7161472555112067,0.14105572282709508,3.4041932232259944,1.0,sim.343.rep.3,true,2.57,-2.57,sim.343.rep.3_codon.site.100,1,-1,1,6475.777084666316,3.845734076448369,2.959604835854527,9999.999999987234,69,100,sim.343.rep.3,true,2.57,-2.57,0
179,0.99,0.0005,0.95,0.1435,5.075421708689768,2.940061724189376,0.8560707745614289,0.99,sim.343.rep.3,true,0.6100000000000001,0.6100000000000001,sim.343.rep.3_codon.site.179,1,-1,1,6520.382314840795,7.324271372398208,3.916556605980647,9999.99999999834,74,179,sim.343.rep.3,true,0.6100000000000001,0.6100000000000001,0
205,0.002,0.9015,0.439,0.963,2.215866853612798,1.2730073013078804,3.2938283437429403,0.9015,sim.343.rep.3,true,0.5100000000000002,-0.5100000000000002,sim.343.rep.3_codon.site.205,1,-1,1,6487.406465604377,2.224655117655458,4.150930683731709,9999.99999999834,72,205,sim.343.rep.3,true,0.5100000000000002,-0.5100000000000002,0
333,0.0095,0.927,0.2035,0.8615,7.55269750831696,0.9853364504557047,2.863178834577249,0.927,sim.343.rep.3,true,1.06,-1.06,sim.343.rep.3_codon.site.333,1,-1,1,6546.105150326518,4.550913102484012,6.249007299288956,9999.99999999834,77,333,sim.343.rep.3,true,1.06,-1.06,0
65,0.0,1.0,0.0,0.6295,2.1124345719426234,0.10650507388069899,1.569191744026778,1.0,sim.343.rep.5,true,1.59,-1.59,sim.343.rep.5_codon.site.65,1,-1,1,2303.638520578582,1.927077810192593,1.280322081314097,6763.331757089584,54,65,sim.343.rep.5,true,1.59,-1.59,0
323,1.0,0.0,0.9795,0.0005,3.246637954662665,2.554872466154871,0.318602893870043,1.0,sim.343.rep.5,true,2.67,2.67,sim.343.rep.5_codon.site.323,1,-1,1,3421.901012400944,3.492861775715169,2.444621642412959,9999.99999999834,65,323,sim.343.rep.5,true,2.67,2.67,0
333,0.0,0.989,0.037,0.856,6.040344824631877,0.6345691754426962,2.702962005251803,0.989,sim.343.rep.5,true,1.06,-1.06,sim.343.rep.5_codon.site.333,1,-1,1,3479.377736615824,4.308026480875202,5.015331654267089,9999.999999987234,77,333,sim.343.rep.5,true,1.06,-1.06,0
366,0.0,1.0,0.0,1.0,1.4327419585083847,0.17206507490494885,5.285133294487528,1.0,sim.343.rep.5,true,4.699999999999999,-4.699999999999999,sim.343.rep.5_codon.site.366,1,-1,1,3401.650882644409,1.679021472843445,2.108874444542967,9999.999999987234,66,366,sim.343.rep.5,true,4.699999999999999,-4.699999999999999,0
1,0.9785,0.002,0.046,0.0,2.8722433374865326,0.47420188884341463,0.0348203626211558,0.9785,sim.347.rep.2,true,0.29,0.29,sim.347.rep.2_codon.site.1,0.983838611430755,-1,1,16095.67545915335,9999.99999999834,0,0.3312758260719287,4,1,sim.347.rep.2,true,0.29,0.29,0.016161388569244983
3,0.971,0.003,0.168,0.0,1.2834066819200614,0.817814742798249,0.06743599831546011,0.971,sim.347.rep.2,true,1.5,1.5,sim.347.rep.2_codon.site.3,0.9850047887432747,-1,1,16095.21217972369,9999.999999953921,0,0.2260357784710365,2,3,sim.347.rep.2,true,1.5,1.5,0.014995211256725316
16,0.9995,0.0,0.1025,0.0,3.3146820066987184,0.6850861127635381,0.029238992257086566,0.9995,sim.347.rep.2,true,0.54,0.54,sim.347.rep.2_codon.site.16,0.9776757305399616,-1,1,16096.39572401432,9999.999999720727,0,0.4948936388134285,2,16,sim.347.rep.2,true,0.54,0.54,0.022324269460038404
46,0.945,0.016,0.2795,0.0045,0.6122798949248182,1.224332953790266,0.11043777828850232,0.945,sim.347.rep.2,false,0.0,0.0,sim.347.rep.2_codon.site.46,0.9876865347678265,-1,1,2.55920547270686,1.211503218077569,0,0.1384300823654047,0,46,sim.347.rep.2,false,0.0,0.0,0.01231346523217347
105,0.9565,0.014,0.519,0.017,0.3792158168775737,2.2490771109314758,0.19603417402756845,0.9565,sim.347.rep.2,false,0.0,0.0,sim.347.rep.2_codon.site.105,0.987830457625645,-1,1,1.419941380141692,0.4546336334466416,0,0.1563437796430186,1,105,sim.347.rep.2,false,0.0,0.0,0.012169542374354969
147,0.93,0.0195,0.2245,0.0065,0.7507826527247923,1.0677378512233997,0.11378713856066824,0.93,sim.347.rep.2,true,0.33,0.33,sim.347.rep.2_codon.site.147,0.9879154412457971,-1,1,2.363674328174348,1.042890415478849,0,0.1556576806043965,1,147,sim.347.rep.2,true,0.33,0.33,0.01208455875420289
199,0.9185,0.0195,0.0915,0.0,1.1527387210852458,0.5670881852804448,0.06346601177640701,0.9185,sim.347.rep.2,true,0.6,0.6,sim.347.rep.2_codon.site.199,0.9879129411984964,-1,1,5.353310000793593,2.90539963758539,0,0.1538569319063987,1,199,sim.347.rep.2,true,0.6,0.6,0.012087058801503625
229,0.9635,0.011,0.812,0.0795,0.36617946327317147,4.034991296305662,0.44903662803872846,0.9635,sim.347.rep.2,false,0.0,0.0,sim.347.rep.2_codon.site.229,0.9835542273104441,-1,1,2.039742826570635,0.3467513615702038,0,0.3365818124900887,0,229,sim.347.rep.2,false,0.0,0.0,0.016445772689555938
272,1.0,0.0,0.84,0.0005,1.0182004444810042,3.244531349480115,0.07103719321642495,1.0,sim.347.rep.2,true,2.41,2.41,sim.347.rep.2_codon.site.272,0.9737087294992188,-1,1,5.934029838832046,1.815351379078757,0,0.6842983951456088,3,272,sim.347.rep.2,true,2.41,2.41,0.026291270500781172
280,0.963,0.016,0.567,0.034,0.34191809701543097,2.7203978948761645,0.23901351277671942,0.963,sim.347.rep.2,true,3.19,3.19,sim.347.rep.2_codon.site.280,0.9877829562532287,-1,1,1.163520680228571,0.2811743121119252,0,0.1615114026147634,1,280,sim.347.rep.2,true,3.19,3.19,0.01221704374677135
315,0.924,0.02,0.0955,0.0005,1.005663467152671,0.5936014655810025,0.0775507260293597,0.924,sim.347.rep.2,true,0.66,0.66,sim.347.rep.2_codon.site.315,0.9881412142849649,-1,1,5700.758606538702,3541.578966895633,0,0.1963858781882356,1,315,sim.347.rep.2,true,0.66,0.66,0.01185878571503507
327,0.931,0.022,0.319,0.0095,0.5518076070702106,1.3206893349101805,0.1534470409912709,0.931,sim.347.rep.2,false,0.0,0.0,sim.347.rep.2_codon.site.327,0.9879456437467223,-1,1,2.131121577881012,0.8657664553103581,0,0.1675870221060059,0,327,sim.347.rep.2,false,0.0,0.0,0.012054356253277665
353,0.912,0.023,0.069,0.0,1.551063755063395,0.518067633500869,0.06960030197035494,0.912,sim.347.rep.2,true,0.97,0.97,sim.347.rep.2_codon.site.353,0.9881091117131621,-1,1,16095.08712253685,9999.99999999834,0,0.1976273644399429,4,353,sim.347.rep.2,true,0.97,0.97,0.01189088828683793
367,0.9945,0.0,0.305,0.0,1.4059289030389666,1.174193296816945,0.06846578310004181,0.9945,sim.347.rep.2,false,0.0,0.0,sim.347.rep.2_codon.site.367,0.98230915044344,-1,1,16096.18235544099,9999.99999999834,0,0.4464240373994883,3,367,sim.347.rep.2,false,0.0,0.0,0.017690849556559973
380,0.9695,0.0045,0.008,0.0,3.9230089861242363,0.3009896113130841,0.03050209168291685,0.9695,sim.347.rep.2,false,0.0,0.0,sim.347.rep.2_codon.site.380,0.9847801851340146,-1,1,16095.56316937045,9999.99999999834,0,0.3057677133328882,4,380,sim.347.rep.2,false,0.0,0.0,0.015219814865985448
383,0.994,0.0005,0.0695,0.0,4.945529932693446,0.570058197639275,0.0482078395961894,0.994,sim.347.rep.2,true,0.6699999999999999,0.6699999999999999,sim.347.rep.2_codon.site.383,0.9753862654323633,-1,1,16097.5574110855,9999.99999999834,0,0.7587861552630573,4,383,sim.347.rep.2,true,0.6699999999999999,0.6699999999999999,0.024613734567636714
397,0.008,0.9445,0.012,0.345,3.9011496036073168,0.17791282741399195,1.2387938800594227,0.9445,sim.347.rep.2,true,1.3,-1.3,sim.347.rep.2_codon.site.397,1,-1,1,21084.0058097804,9999.99999999834,9999.99999985398,1132.943926024935,6,397,sim.347.rep.2,true,1.3,-1.3,0
474,0.961,0.0145,0.8305,0.0995,0.12527243669524668,5.127295230575539,0.5254766570202578,0.961,sim.347.rep.2,false,0.0,0.0,sim.347.rep.2_codon.site.474,0.9866738879625733,-1,1,0.6868029511140635,0,0,0.1560163948421867,0,474,sim.347.rep.2,false,0.0,0.0,0.01332611203742673
527,0.9905,0.003,0.668,0.006,0.5090342649126094,2.5678121918388364,0.1574235208541351,0.9905,sim.347.rep.2,false,0.0,0.0,sim.347.rep.2_codon.site.527,0.9851935600301571,-1,1,4.827180911342729,2.145049691785131,0,0.3123247982559274,3,527,sim.347.rep.2,false,0.0,0.0,0.014806439969842877
532,0.964,0.0035,0.438,0.0135,0.8557004150918726,1.7386149994936542,0.21922068226827346,0.964,sim.347.rep.2,true,0.8300000000000001,0.8300000000000001,sim.347.rep.2_codon.site.532,0.9814654329201978,-1,1,3.505816666055503,0.9609316629585798,0,0.4450746942982901,2,532,sim.347.rep.2,true,0.8300000000000001,0.8300000000000001,0.018534567079802167
585,0.929,0.0175,0.1935,0.0045,0.8944843182359186,0.9254988322368104,0.1008863958557808,0.929,sim.347.rep.2,true,0.16999999999999993,-0.16999999999999993,sim.347.rep.2_codon.site.585,0.9875755508518043,-1,1,2.371656529828093,1.022521205125866,0,0.1649179569244882,2,585,sim.347.rep.2,true,0.16999999999999993,-0.16999999999999993,0.012424449148195738
591,0.9535,0.0175,0.449,0.0295,0.6090312531192426,2.467880223538069,0.24644052257122478,0.9535,sim.347.rep.2,false,0.0,0.0,sim.347.rep.2_codon.site.591,0.9877538944535948,-1,1,0.4997311684448052,0,0,0.1135205595208392,0,591,sim.347.rep.2,false,0.0,0.0,0.01224610554640515
593,0.9705,0.0055,0.1805,0.0005,1.1793032052775931,0.8494496349034557,0.07720884334214373,0.9705,sim.347.rep.2,true,1.25,1.25,sim.347.rep.2_codon.site.593,0.9851413770597647,-1,1,16095.18898435068,9999.999997000137,0,0.2207677219140211,1,593,sim.347.rep.2,true,1.25,1.25,0.014858622940235322
